0191	0046
0192	0192
02C6	02C6
060C	060C
061B	061B
061F	061F
0621	0621
0622	0622
0623	0623
0624	0624
0625	0625
0626	0626
0627	0627
0628	0628
0629	0629
062A	062A
062B	062B
062C	062C
062D	062D
062E	062E
062F	062F
0630	0630
0631	0631
0632	0632
0633	0633
0634	0634
0635	0635
0636	0636
0637	0637
0638	0638
0639	0639
063A	063A
0640	0640
0641	0641
0642	0642
0643	0643
0644	0644
0645	0645
0646	0646
0647	0647
0648	0648
0649	0649
064A	064A
064B	064B
064C	064C
064D	064D
064E	064E
064F	064F
0650	0650
0651	0651
0652	0652
0660	0030
0661	0031
0662	0032
0663	0033
0664	0034
0665	0035
0666	0036
0667	0037
0668	0038
0669	0039
0679	0679
067E	067E
0686	0686
0688	0688
0691	0691
0698	0698
06A9	06A9
06AF	06AF
06BA	06BA
06BE	06BE
06C1	06C1
06CC	064A
06D2	06D2
200C	200C
200D	200D
200E	200E
200F	200F
2013	2013
2014	2014
2018	2018
2019	2019
201A	201A
201C	201C
201D	201D
201E	201E
2020	2020
2021	2021
2022	2022
2026	2026
2030	2030
2039	2039
203A	203A
20AC	20AC
2122	2122
FB56	067E
FB57	067E
FB58	067E
FB59	067E
FB66	0679
FB67	0679
FB68	0679
FB69	0679
FB7A	0686
FB7B	0686
FB7C	0686
FB7D	0686
FB88	0688
FB89	0688
FB8A	0698
FB8B	0698
FB8C	0691
FB8D	0691
FB8E	06A9
FB8F	06A9
FB90	06A9
FB91	06A9
FB92	06AF
FB93	06AF
FB94	06AF
FB95	06AF
FB9E	06BA
FB9F	06BA
FBA6	06C1
FBA7	06C1
FBA8	06C1
FBA9	06C1
FBAA	06BE
FBAB	06BE
FBAC	06BE
FBAD	06BE
FBAE	06D2
FBAF	06D2
FE70	064B
FE71	064B
FE72	064C
FE74	064D
FE76	064E
FE77	064E
FE78	064F
FE79	064F
FE7A	0650
FE7B	0650
FE7C	0651
FE7D	0651
FE7E	0652
FE7F	0652
FE80	0621
FE81	0622
FE82	0622
FE83	0623
FE84	0623
FE85	0624
FE86	0624
FE87	0625
FE88	0625
FE89	0626
FE8A	0626
FE8B	0626
FE8C	0626
FE8D	0627
FE8E	0627
FE8F	0628
FE90	0628
FE91	0628
FE92	0628
FE93	0629
FE94	0629
FE95	062A
FE96	062A
FE97	062A
FE98	062A
FE99	062B
FE9A	062B
FE9B	062B
FE9C	062B
FE9D	062C
FE9E	062C
FE9F	062C
FEA0	062C
FEA1	062D
FEA2	062D
FEA3	062D
FEA4	062D
FEA5	062E
FEA6	062E
FEA7	062E
FEA8	062E
FEA9	062F
FEAA	062F
FEAB	0630
FEAC	0630
FEAD	0631
FEAE	0631
FEAF	0632
FEB0	0632
FEB1	0633
FEB2	0633
FEB3	0633
FEB4	0633
FEB5	0634
FEB6	0634
FEB7	0634
FEB8	0634
FEB9	0635
FEBA	0635
FEBB	0635
FEBC	0635
FEBD	0636
FEBE	0636
FEBF	0636
FEC0	0636
FEC1	0637
FEC2	0637
FEC3	0637
FEC4	0637
FEC5	0638
FEC6	0638
FEC7	0638
FEC8	0638
FEC9	0639
FECA	0639
FECB	0639
FECC	0639
FECD	063A
FECE	063A
FECF	063A
FED0	063A
FED1	0641
FED2	0641
FED3	0641
FED4	0641
FED5	0642
FED6	0642
FED7	0642
FED8	0642
FED9	0643
FEDA	0643
FEDB	0643
FEDC	0643
FEDD	0644
FEDE	0644
FEDF	0644
FEE0	0644
FEE1	0645
FEE2	0645
FEE3	0645
FEE4	0645
FEE5	0646
FEE6	0646
FEE7	0646
FEE8	0646
FEE9	0647
FEEA	0647
FEEB	0647
FEEC	0647
FEED	0648
FEEE	0648
FEEF	0649
FEF0	0649
FEF1	064A
FEF2	064A
FEF3	064A
FEF4	064A
FF01	0021
FF02	0022
FF03	0023
FF04	0024
FF05	0025
FF06	0026
FF07	0027
FF08	0028
FF09	0029
FF0A	002A
FF0B	002B
FF0C	002C
FF0D	002D
FF0E	002E
FF0F	002F
FF10	0030
FF11	0031
FF12	0032
FF13	0033
FF14	0034
FF15	0035
FF16	0036
FF17	0037
FF18	0038
FF19	0039
FF1A	003A
FF1B	003B
FF1C	003C
FF1D	003D
FF1E	003E
FF1F	003F
FF20	0040
FF21	0041
FF22	0042
FF23	0043
FF24	0044
FF25	0045
FF26	0046
FF27	0047
FF28	0048
FF29	0049
FF2A	004A
FF2B	004B
FF2C	004C
FF2D	004D
FF2E	004E
FF2F	004F
FF30	0050
FF31	0051
FF32	0052
FF33	0053
FF34	0054
FF35	0055
FF36	0056
FF37	0057
FF38	0058
FF39	0059
FF3A	005A
FF3B	005B
FF3C	005C
FF3D	005D
FF3E	005E
FF3F	005F
FF40	0060
FF41	0061
FF42	0062
FF43	0063
FF44	0064
FF45	0065
FF46	0066
FF47	0067
FF48	0068
FF49	0069
FF4A	006A
FF4B	006B
FF4C	006C
FF4D	006D
FF4E	006E
FF4F	006F
FF50	0070
FF51	0071
FF52	0072
FF53	0073
FF54	0074
FF55	0075
FF56	0076
FF57	0077
FF58	0078
FF59	0079
FF5A	007A
FF5B	007B
FF5C	007C
FF5D	007D
FF5E	007E
